,Unnamed: 0,id,uploader,time-from-upload,category,length,views-cnt,rating,ratings-cnt,comments-cnt,related-vids-cnt,controversial-score,POPULARITY
2471,2501,NQHSgTf7eDc,sushiboiii,1124.0,Entertainment,16.0,7859,4.2,5,3,14,0.38172795521058656,0.03099199288256228
3139,3169,7lzR1e_h8Hc,powemax0987,738.0,Entertainment,301.0,2937,3.6,5,9,0,3.0643513789581203,0.03097967479674797
686,701,jQHE1HycxwE,hotgreg,1134.0,News & Politics,140.0,730,5.0,4,10,20,13.698630136986301,0.03064373897707231
2267,2296,ge_uzCSbPg0,ReelNASA,1093.0,People & Blogs,89.0,3960,5.0,5,2,20,0.5050505050505051,0.03062305580969808
203,209,wxiYTV6FG9g,mileyfan98,1086.0,Entertainment,218.0,1562,4.0,5,9,20,5.761843790012804,0.03043830570902394
4028,4062,Q6fAVMacYnk,ChrisWorx,695.0,Entertainment,353.0,1011,4.33,6,3,20,2.967359050445104,0.030434676258992807
2026,2055,ITs8hC18Sw4,jmt937,1052.0,Film & Animation,152.0,449,4.0,6,6,20,13.3630289532294,0.03042680608365019
1909,1938,RmW0ZWLhEQ8,bdude722,1134.0,Entertainment,11.0,267,3.14,7,8,20,29.9625468164794,0.030215449735449734
665,680,3DATjaOmN4Y,thalmadion,1133.0,Comedy,25.0,234,2.6,10,4,20,17.094017094017097,0.030206531332744924
2445,2475,JawpNY7-Jz0,superonkel,993.0,Autos & Vehicles,441.0,1199,4.33,6,3,20,2.5020850708924103,0.03018745216515609
574,587,AwsFXp84yyA,theEMOofMEXICOcity,1134.0,People & Blogs,147.0,203,1.8,10,12,20,59.11330049261083,0.03017901234567901
4011,4045,uCzJ4hxiWpM,kitnota,988.0,Film & Animation,262.0,1022,4.6,5,6,0,5.870841487279844,0.03003441295546559
235,242,OwqFoljnZ-w,mistermashup,1029.0,Comedy,134.0,1010,5.0,5,4,8,3.9603960396039604,0.02998153547133139
3290,3321,V_edqA1wpP0,Squadmen,888.0,Sports,473.0,2623,3.43,7,3,0,1.143728555089592,0.02996382882882883
251,258,mYAeAMYVjRs,PL4YB3Y0ND,1017.0,Howto & Style,66.0,2979,3.0,4,15,20,5.0352467270896275,0.029929203539823007
2489,2519,3s8ZIvXJkBI,gottalovefullhouse87,1063.0,Entertainment,91.0,982,4.4,5,7,20,7.1283095723014265,0.029923800564440262
2739,2769,xxIjA0hY_vM,tashiilala,534.0,People & Blogs,44.0,1516,3.17,6,8,20,5.277044854881266,0.02985895131086142
3613,3647,JvN8s9FBjCg,chisholmgirl,1056.0,Music,13.0,2942,5.0,5,2,20,0.6798096532970768,0.029785984848484846
2555,2585,pP_J22-IKQ8,TheTradingAuthority,861.0,Howto & Style,443.0,5698,3.17,6,4,20,0.702000702000702,0.02963788617886179
586,599,M1XwEpZRVb4,fletch161087,831.0,Sports,382.0,2155,3.43,7,3,20,1.3921113689095126,0.02960326113116727
3160,3190,4iSPORQEaHY,matthew2180,1062.0,Music,221.0,2624,4.8,5,3,20,1.1432926829268293,0.02947080979284369
3623,3657,_56cjDni6sU,ross1rokz,1067.0,Music,250.0,2505,3.43,7,3,0,1.1976047904191616,0.029357703842549206
3584,3618,d02ShaFfeUo,lady0basket0case,726.0,People & Blogs,58.0,222,4.6,5,6,0,27.027027027027028,0.029305785123966942
1078,1096,txDeB8JkJNw,bnprenaissance,936.0,News & Politics,117.0,267,4.33,6,3,0,11.235955056179774,0.02926525641025641
32,32,QJMZjx4L0BA,diamondfan1910,1038.0,Film & Animation,322.0,230,5.0,4,9,0,39.130434782608695,0.029221579961464354
3443,3475,Rf5z2UBH4Qk,gselander,1130.0,Music,549.0,33,0.0,0,0,0,0.0,0.02920353982300885
1929,1958,JjNaS4xQVcw,I4mfr34ky,1133.0,Comedy,30.0,211,2.0,10,9,20,42.65402843601896,0.029186231244483673
1054,1072,3MHQ90_bRsU,pistileer,1132.0,News & Politics,402.0,33,0.0,0,0,0,0.0,0.029151943462897525
1130,1148,8G-o6qNEMkQ,YanM,714.0,Music,226.0,11508,3.67,3,2,20,0.1737921445950643,0.029127647058823525
3141,3171,dISPc5wvX64,MadeinchinaReview,1111.0,Entertainment,225.0,7846,5.0,1,17,14,2.1667091511598264,0.02906210621062106
2276,2305,6QKDFyDjs30,jacobgolden,1040.0,Music,197.0,1077,5.0,4,8,20,7.428040854224698,0.029035576923076924
1357,1378,wod4OXI8zuU,bryan92i,1135.0,Sports,146.0,1153,4.8,5,4,14,3.469210754553339,0.029015859030837005
3087,3117,H_zoR-7iCLg,marthahola,782.0,Music,331.0,8614,4.0,4,2,20,0.23218017181332715,0.029015345268542197
3252,3282,m7maxwKwZF8,tempantz,950.0,Entertainment,33.0,2845,5.0,4,6,20,2.1089630931458703,0.02899473684210526
3186,3216,3A9L1We4BZU,aloie,1036.0,Entertainment,46.0,30,0.0,0,0,0,0.0,0.02895752895752896
139,142,uqoRF9bu8VI,squishydemon,1127.0,News & Politics,46.0,1021,3.0,4,16,20,15.670910871694417,0.02890594498669033
1854,1883,2iyAB1A7n6U,LinasWebkinzNews,1126.0,Pets & Animals,180.0,907,3.0,3,19,20,20.948180815876515,0.02880550621669627
480,493,6up0iPGJidA,Sillyprd9,1126.0,Comedy,135.0,914,3.14,7,6,20,6.564551422319474,0.028791722912966253
3126,3156,MCky91H2VQI,yorobun373,1090.0,Science & Technology,608.0,802,4.2,5,7,20,8.728179551122194,0.028735779816513762
3042,3072,esjyymSyzIM,TSJsneaky,828.0,Entertainment,34.0,3911,4.0,3,12,20,3.068268984914344,0.02872342995169082
3396,3428,K0mdqYq0GQM,deafpedfan,984.0,Music,600.0,719,4.33,6,2,19,2.7816411682892905,0.02871069105691057
1591,1618,hHPWXE4Kt6Y,Jesssdabest,1134.0,Entertainment,172.0,803,5.0,5,3,14,3.7359900373599007,0.02870811287477954
1413,1439,xXcRLn0UwBo,DraMaWolf,941.0,Music,266.0,505,5.0,5,3,0,5.9405940594059405,0.028536663124335813
1185,1203,1U96Us5eSf0,videochick770,1128.0,Film & Animation,113.0,1724,5.0,4,7,20,4.060324825986079,0.028528368794326242
642,656,jY0v32LAe9M,quaz18,1103.0,Music,508.0,580,4.2,5,7,20,12.068965517241379,0.028525838621940164
3420,3452,HYhdWVqpkWo,NFBCmedia,1017.0,Entertainment,1002.0,29,0.0,0,0,0,0.0,0.028515240904621434
3888,3922,RtJDDXLUxg8,maxmuster20,1015.0,Music,257.0,2506,5.0,5,1,20,0.3990422984836393,0.02846896551724138
3728,3762,JC6MZzbnUkQ,JavaJava1,623.0,Travel & Events,265.0,883,5.0,5,2,0,2.2650056625141564,0.028417335473515246
1264,1284,UWA2cfWmoIk,youngkingz12,1134.0,Music,227.0,1541,4.4,5,5,20,3.244646333549643,0.028358906525573192
685,700,7_LNE_NGexY,CilyPudi,1134.0,News & Politics,106.0,372,5.0,4,8,20,21.505376344086024,0.02832804232804233
2228,2257,Uzs-Lm0AvRU,blogestalo,859.0,People & Blogs,60.0,6277,4.0,4,5,20,0.7965588657001752,0.02830733410942957
2170,2199,KItansAKNRA,d65fitzer,1118.0,Nonprofits & Activism,49.0,1436,4.75,4,8,14,5.571030640668524,0.02828443649373882
310,320,dWKfN85xrFA,SecretLivesOfWomen,1134.0,Entertainment,31.0,1413,3.67,6,5,14,3.538570417551309,0.028266031746031747
2071,2100,Th3o99M6JRo,politicmovies,1055.0,News & Politics,126.0,2370,1.8,5,17,20,7.172995780590718,0.02824644549763033
1217,1235,qsMay_2rcwI,Jamanfilms,1129.0,Entertainment,22.0,1407,5.0,5,2,6,1.4214641080312722,0.02824623560673162
559,572,nKho22Z6HKk,DownIoadMaster,1132.0,Science & Technology,79.0,277,3.4,5,11,20,39.711191335740075,0.02824469964664311
2605,2635,uNVuPPlalEs,juan833blue,1065.0,Travel & Events,160.0,225,5.0,2,18,20,80.0,0.0282112676056338
1,1,3TYqkBJ9YRk,hggh22,1135.0,Comedy,169.0,228,5.0,5,3,20,13.157894736842104,0.028200881057268725
3294,3325,j5Z1iLbU7OY,kentavid,925.0,Comedy,6.0,3861,5.0,4,4,14,1.036001036001036,0.028174054054054053
3421,3453,gZ13GZgfzGQ,NephilimFree,993.0,People & Blogs,351.0,147,3.86,7,1,0,6.802721088435374,0.028168036253776434
1066,1084,LZMcAsNnvl4,twokeyalexe2,1071.0,News & Politics,599.0,138,4.33,6,2,0,14.492753623188406,0.028108851540616247
2099,2128,2WwDCBUHUJQ,spiderdj82,1084.0,People & Blogs,59.0,89,5.0,5,3,0,33.70786516853933,0.028082103321033208
5,5,sVkuOk4jmCo,marcosoycadiz,1135.0,People & Blogs,49.0,1196,3.67,6,5,14,4.180602006688963,0.02807374449339207
934,952,nV6KEbPKc0k,FennixRisen,1135.0,People & Blogs,240.0,77,5.0,5,3,20,38.96103896103896,0.02806784140969163
2244,2273,DiaZC7HRsx0,ECF234,1121.0,Nonprofits & Activism,31.0,2255,4.8,5,2,20,0.8869179600886918,0.028011596788581623
3101,3131,pYEE8juUTUw,Julespin4184,1011.0,Music,281.0,1909,5.0,5,1,20,0.5238344683080147,0.02788822947576657
2277,2306,lra15GfDeBA,jacobgolden,1040.0,Music,228.0,894,4.33,6,1,20,1.1185682326621924,0.027839615384615386
1254,1274,sw0v1jsa3Sc,kushtv,934.0,Entertainment,142.0,2636,3.4,5,8,8,3.0349013657056148,0.027822269807280513
2284,2313,_mgNnKqKqW0,Cakebutt1,861.0,Music,195.0,4112,4.75,4,4,20,0.9727626459143969,0.027775842044134726
69,70,Cj_S_rut3LQ,MrCeoBoy,989.0,Music,176.0,762,5.0,4,7,20,9.186351706036746,0.027770475227502527
3960,3994,NGoMcpwcg2U,ansizim14,1085.0,Film & Animation,455.0,1837,5.0,5,1,0,0.5443658138268918,0.027693087557603687
1425,1451,3B2-ELpor3Y,LisabethDashrniqhc,1134.0,News & Politics,208.0,1823,3.0,4,14,20,7.679648930334613,0.027607583774250443
325,335,YS_6PJmwBKA,Perrygarl,803.0,Sports,308.0,1239,5.0,3,11,0,8.878127522195319,0.02754296388542964
2434,2464,zkuIx8EfZBI,jackie40d,1126.0,News & Politics,446.0,31,0.0,0,0,0,0.0,0.027531083481349913
1216,1234,XgPYWce0wBA,Jamanfilms,1129.0,Entertainment,19.0,3944,3.67,6,2,6,0.5070993914807302,0.0275133569530558
338,348,6nJKD-FcLwI,oneshot500,1131.0,People & Blogs,53.0,539,1.92,13,2,20,3.7105751391465676,0.02743656940760389
828,846,J5TvbvD0Gzo,kelynngui,1085.0,Entertainment,240.0,432,5.0,5,2,20,4.62962962962963,0.02739815668202765
15,15,zQ83d_D2MGs,dumbasstheredneck,1095.0,Comedy,14.0,1550,1.57,14,4,20,2.5806451612903225,0.02739552511415525
2465,2495,vSCbCBfGrJQ,kravvykrav,1058.0,Science & Technology,63.0,5675,5.0,3,7,20,1.2334801762114538,0.027363894139886578
1168,1186,qXy1IOvkNQw,ceet33,788.0,Entertainment,174.0,275,4.4,5,5,20,18.18181818181818,0.027348984771573603
815,833,bmi6DhdCALE,Mina93,1120.0,Entertainment,218.0,384,5.0,5,2,20,5.208333333333333,0.02734285714285714
1282,1302,rvsWvMqBW6E,ZaffireWolf,1053.0,Comedy,606.0,1405,5.0,5,1,20,0.7117437722419929,0.02733428300094967
2576,2606,d4P43n074Hw,nocrabsinbrazil,989.0,Music,229.0,27,0.0,0,0,0,0.0,0.027300303336703743
1454,1481,jl18NiGy40w,chingchongchinese,1132.0,Nonprofits & Activism,118.0,1441,3.0,8,2,14,1.3879250520471893,0.02727296819787986
3060,3090,52n21py_Oi4,theevang1,1129.0,People & Blogs,321.0,300,5.0,5,2,20,6.666666666666667,0.027265721877767938
932,950,I_iWms-0h3U,MyLifeAsLiza,1134.0,People & Blogs,45.0,202,5.0,5,2,20,9.900990099009901,0.027178130511463845
2241,2270,dAn9HL0tQT0,unicef,765.0,News & Politics,94.0,889,5.0,5,1,0,1.124859392575928,0.027162091503267972
2080,2109,R3u7aLF7JHs,BrownSugaWynnopsmb,1134.0,Film & Animation,78.0,1321,2.14,7,11,20,8.327024981074944,0.027144902998236332
1496,1523,OSos4ICiwbM,aka32,1033.0,Sports,9.0,28,0.0,0,0,0,0.0,0.027105517909002903
1379,1402,uEBKklWsXb4,DaniiDeanwnsyuv,1135.0,Music,197.0,1229,5.0,5,1,14,0.8136696501220504,0.027082819383259914
3610,3644,OiLDmrtuquY,rycooderfanclub,844.0,Music,405.0,2488,4.75,4,5,20,2.0096463022508035,0.0269478672985782
3053,3083,TE8fKitNOKs,theevang1,1121.0,People & Blogs,299.0,1044,5.0,3,11,20,10.536398467432951,0.026931311329170385
1604,1631,bpIpVTJKmmA,PlzBMinexInseparable,1078.0,Entertainment,4.0,899,5.0,4,6,20,6.674082313681869,0.026833951762523192
2696,2726,NR9eU-WVPU4,FireSandra,1066.0,Entertainment,151.0,1880,5.0,4,5,20,2.6595744680851063,0.02676360225140713
3047,3077,FFHmY6FwKcw,theevang1,1118.0,Film & Animation,176.0,838,5.0,4,6,20,7.159904534606206,0.026749552772808587
824,842,6iIZ0C89VvQ,JenAnistonRockz,1028.0,Entertainment,276.0,745,5.0,5,1,0,1.3422818791946307,0.026724708171206223
412,422,n_bPIvCUk3k,JoanneKittccdqml,1134.0,Film & Animation,47.0,802,2.33,3,19,20,23.69077306733167,0.026697231040564377
907,925,XKDkPCYJnIY,justiceislost1988,1030.0,Sports,109.0,537,3.75,4,11,20,20.484171322160147,0.02652135922330097
1338,1359,8Bpojk-NDuk,hansinfann,1085.0,Entertainment,54.0,8106,4.67,3,5,14,0.616827041697508,0.026480967741935483
1020,1038,dI7jVuR1MPs,scottpricepwnsyou,1134.0,Entertainment,130.0,30,0.0,0,0,0,0.0,0.026455026455026454
1759,1787,BR_z4Jz9cug,morningperson12,1110.0,Music,39.0,445,5.0,4,6,0,13.483146067415731,0.0264009009009009
1053,1071,2EAA-5O_TYw,topnewsmakers,1129.0,News & Politics,28.0,436,5.0,5,1,20,2.293577981651376,0.026386182462356068
670,685,nnR8uggrCmA,RyanTwinComedy,1132.0,Entertainment,194.0,396,3.29,7,3,20,7.575757575757576,0.02637982332155477
3176,3206,RiVKnDCYAm0,guileanci,1001.0,Entertainment,168.0,1346,4.2,5,4,0,2.9717682020802374,0.026344655344655344
814,832,V-r-6xWovak,cashman1985,1114.0,Music,223.0,1403,4.25,4,8,20,5.702066999287242,0.026259425493716338
986,1004,krjfpMvmCEU,IReMiXI3,1074.0,Entertainment,172.0,265,5.0,4,6,20,22.641509433962263,0.026246741154562384
74,75,t02kRsw1AUU,bihwiLoganqjrg,1135.0,Music,193.0,236,4.2,5,5,14,21.1864406779661,0.0262079295154185
2078,2107,rQM1KU36Zfw,MaangoMaan,1135.0,Entertainment,163.0,213,5.0,5,1,20,4.694835680751174,0.026187665198237883
1519,1546,Ktp8ym30bnU,lavezzi240894,1135.0,Comedy,108.0,212,5.0,5,1,20,4.716981132075471,0.026186784140969165
876,894,E8w1rzlRaT0,rhyshuw1,1056.0,Autos & Vehicles,361.0,193,5.0,5,1,0,5.181347150259067,0.02618276515151515
3906,3940,thU0h8cBNR4,XblackheartedX,590.0,Music,287.0,1865,4.25,4,6,20,3.2171581769436997,0.026161016949152543
3818,3852,_LmZcE2IA6Y,MarcBookPro,982.0,Entertainment,220.0,1116,3.67,6,3,20,2.688172043010753,0.026156456211812628
3583,3617,OVzKjySOlh4,iggabiggaboo,730.0,Comedy,373.0,109,5.0,5,1,0,9.174311926605505,0.02614931506849315
3348,3380,QXi02GoU6mo,anonymozzybinoswald,1133.0,News & Politics,597.0,133,3.67,6,4,20,30.075187969924812,0.02613738746690203
3000,3030,lJTpO7pDolc,Tennismike0,1110.0,People & Blogs,40.0,29,0.0,0,0,0,0.0,0.026126126126126126
1599,1626,q0bzPoAPIdE,VidoandSalsa,1134.0,Entertainment,240.0,126,5.0,5,1,0,7.936507936507936,0.02611111111111111
1358,1379,DuypuVi4J9E,francilienne,1135.0,News & Politics,21.0,1245,5.0,4,5,20,4.016064257028112,0.026096916299559472
1045,1063,o7GX-1oL-qo,SOSOMEE,1130.0,News & Politics,94.0,105,5.0,4,6,0,57.14285714285714,0.0260929203539823
2798,2828,xuFV-jYodI0,justzzbizzness,926.0,Music,336.0,4640,3.4,5,4,20,0.8620689655172413,0.026010799136069115
3507,3541,hn2YV2ldnl8,999SplitSoul,968.0,Entertainment,4.0,25,0.0,0,0,0,0.0,0.025826446280991736
1512,1539,cCLosO7dQZo,orangetango101,1134.0,Entertainment,292.0,834,4.4,5,3,20,3.5971223021582737,0.025735449735449733
511,524,p6h3tqL5E3g,Flopbuster,715.0,Entertainment,169.0,1239,3.4,5,7,20,5.649717514124294,0.02573286713286713
1872,1901,pAvya_BGcu4,1Pahvi1,1076.0,Entertainment,14.0,779,3.4,5,8,20,10.269576379974325,0.025723977695167287
1461,1488,XbErC-TEJMA,WildgrassRd,1120.0,Entertainment,150.0,3041,4.0,3,11,14,3.6172311739559353,0.025715178571428573
3243,3273,hE3P_PbrkX4,ALLEANZAnazionale,1013.0,News & Politics,1158.0,2748,3.4,5,6,0,2.1834061135371177,0.025712734452122406
1566,1593,vNEpfN-1T80,KelseyBilly,1134.0,Entertainment,62.0,1917,5.0,3,9,20,4.694835680751174,0.02569047619047619
1215,1233,qWlLtD3SmaM,batermaster77,1135.0,People & Blogs,213.0,755,4.75,4,6,20,7.947019867549669,0.02566519823788546
1554,1581,082ckIEEEak,MissChristineDaae,1135.0,Music,323.0,727,4.75,4,6,20,8.253094910591471,0.025640528634361233
3137,3167,Z-BPKbKtUoQ,ninecentsmobile,1019.0,Science & Technology,189.0,11832,5.0,1,9,20,0.7606490872210954,0.02561138370951914
2543,2573,SrWWInNn4T8,frankjpmorgan,1133.0,Education,95.0,29,0.0,0,0,20,0.0,0.02559576345984113
2619,2649,nRLDwc5w3o4,metroktransit,1069.0,Autos & Vehicles,579.0,592,5.0,3,10,20,16.89189189189189,0.02555378858746492
1463,1490,ecqUnJZKPpU,kRiSr8484,1100.0,Entertainment,154.0,608,4.75,4,6,20,9.868421052631579,0.025552727272727276
460,472,MjHP7JROj8k,batermaster77,1133.0,People & Blogs,119.0,602,4.75,4,6,20,9.966777408637872,0.025531332744924976
9,9,ShhClb6J-NA,thecrashguy,1136.0,Entertainment,61.0,29,0.0,0,0,20,0.0,0.025528169014084508
393,403,uTn9UNz1QFs,KaosDOSK,1128.0,Entertainment,103.0,578,3.0,6,7,20,12.110726643598616,0.02551241134751773
1579,1606,EkvX1CtnmiA,lumberjackchick,1134.0,Music,320.0,1701,3.75,4,9,20,5.291005291005291,0.0255
1605,1632,U2qDyOcdJf0,dramaqueenTay1,1134.0,Music,328.0,505,5.0,4,5,20,9.900990099009901,0.02544532627865961
227,234,MwO_F-pC9R0,davidisbetterthenyou,1135.0,Science & Technology,22.0,445,1.73,11,6,12,13.483146067415731,0.0254220704845815
1608,1636,jOVcXMg4s84,IxLOVExNICKxJONASSS,1136.0,Music,324.0,469,5.0,4,5,20,10.660980810234541,0.025412852112676056
2453,2483,jbhRJByD2SM,ferrari36,727.0,Autos & Vehicles,156.0,3179,5.0,4,1,20,0.31456432840515886,0.02537276478679505
3057,3087,cP2EOeHVasA,theevang1,1127.0,People & Blogs,418.0,410,4.75,4,6,20,14.634146341463415,0.02536379769299024
694,709,dvDu0gfomsw,SBI12,1131.0,Entertainment,51.0,259,5.0,4,5,20,19.305019305019304,0.0252290008841733
477,489,2h8nqVzP3j4,minchkin77,1134.0,People & Blogs,508.0,155,3.14,7,3,20,19.35483870967742,0.025116684303350973
415,425,bd6Og1-uMN4,webigman22,1067.0,Entertainment,122.0,1110,2.33,6,10,20,9.00900900900901,0.025020299906279287
2482,2512,8B1BmpqIGHI,LeslieArmo08,1120.0,Entertainment,34.0,28,0.0,0,0,20,0.0,0.025
873,891,ofgqPfHXu80,HOTBUTTEREDBLUES,667.0,Music,219.0,4659,2.0,6,6,14,1.28783000643915,0.024985007496251873
1479,1506,jFOA6Lz0EzI,cinerf,1135.0,Entertainment,94.0,3377,3.8,5,3,14,0.8883624518803672,0.02497533039647577
233,240,q6e7Jaz4FOc,mistermashup,1030.0,Education,461.0,1003,3.83,6,1,14,0.9970089730807576,0.024953786407766992
1405,1431,pWnR-6nqvXY,LEEJUNGYOON,1132.0,Music,112.0,4480,3.33,3,11,20,2.455357142857143,0.02494759717314488
1255,1275,Fr_nAn_uo70,kushtv,983.0,Entertainment,92.0,3835,4.0,4,5,20,1.303780964797914,0.024901322482197355
3689,3723,dTzQsPw675k,reneewoerdman,1128.0,Pets & Animals,72.0,28,0.0,0,0,0,0.0,0.024822695035460994
3376,3408,V9M_ZWoqEfg,bgiemaria,1130.0,Travel & Events,37.0,28,0.0,0,0,0,0.0,0.024778761061946902
372,382,bp8ybWWtVkA,TyrantBoyz,1046.0,Entertainment,200.0,1856,3.4,5,6,20,3.2327586206896552,0.024774378585086042
3075,3105,7lKKpb3KR-M,susanpsychic,688.0,Entertainment,357.0,2590,4.0,5,1,0,0.3861003861003861,0.02476453488372093
3333,3365,RC71TjXb05w,MajorCalloway,1074.0,News & Politics,309.0,2881,4.0,4,6,20,2.0826102047900035,0.024682495344506516
1414,1440,7McDe1sdPlU,RemixedKingz,1022.0,Music,157.0,1537,5.0,4,3,0,1.951854261548471,0.024503913894324852
1561,1588,a6Gp6i9rA6I,PiNAYMaMIs,1136.0,Entertainment,323.0,497,5.0,3,9,14,18.108651911468815,0.0244375
3797,3831,uEpf5LrjDeg,lelio123,998.0,Music,160.0,3360,5.0,4,1,20,0.29761904761904767,0.024366733466933865
333,343,I7iPSp9VRFo,stageleft4life,1135.0,Music,215.0,231,1.9,10,5,20,21.645021645021643,0.02420352422907489
312,322,nTPV42xmwRQ,lovebugg1986,1135.0,People & Blogs,54.0,223,2.33,6,10,20,44.84304932735426,0.024176475770925108
930,948,c3m_m4mZ-Uc,aXXoJadie,1135.0,People & Blogs,446.0,184,5.0,4,4,20,21.73913043478261,0.024162114537444934
1926,1955,yaVUITyyA8M,fearme176,1135.0,Entertainment,13.0,178,4.75,4,5,20,28.089887640449437,0.024156828193832598
397,407,qkOLS3b3GYc,sly4ever555,1129.0,Science & Technology,183.0,126,3.0,5,9,20,71.42857142857143,0.024111603188662536
2483,2513,6HFi79txqm8,neshnessim,1121.0,Entertainment,274.0,27,0.0,0,0,0,0.0,0.02408563782337199
3310,3342,08JInh8Slx0,shokaten,1005.0,Education,158.0,4967,5.0,3,4,20,0.8053150795248641,0.02394228855721393
1055,1073,qJYIAVajwqY,wavy,1130.0,News & Politics,106.0,27,0.0,0,0,0,0.0,0.023893805309734513
474,486,SaKST2SrVvs,rockinmarissa134,1134.0,Comedy,265.0,27,0.0,0,0,20,0.0,0.023809523809523808
3635,3669,rMaLI9A_PcM,ytachm,1012.0,News & Politics,215.0,1719,3.5,6,1,0,0.5817335660267597,0.023698616600790517
1097,1115,u8FLmc18lRw,Gerardpb2,1096.0,News & Politics,44.0,712,2.2,5,12,20,16.853932584269664,0.02364963503649635
1219,1237,7WfAsU_GDaU,Jamanfilms,1129.0,Entertainment,19.0,1747,3.4,5,5,6,2.8620492272467084,0.02354738706820195
3901,3935,G9LDjaEAW0E,nickanizer,1105.0,Comedy,312.0,587,3.67,3,12,0,20.442930153321974,0.023541221719457012
455,467,4CTYAkuCLzc,chingchongchinese,1131.0,Entertainment,45.0,643,2.71,7,4,20,6.2208398133748055,0.023538523430592394
2920,2950,V6q1AR2Gock,TJDFilms,861.0,People & Blogs,418.0,429,3.67,6,1,0,2.331002331002331,0.023518257839721255
373,383,n_HKiuQwP-4,IYIasteI2,1127.0,Howto & Style,313.0,2835,5.0,1,16,20,5.643738977072311,0.02351552795031056
1192,1210,VZh0X0BSK58,notdavidlynch,1113.0,Comedy,35.0,563,5.0,4,3,20,5.328596802841918,0.023505840071877806
3397,3429,bMd_dXYb9yc,wardd413,927.0,Music,244.0,2138,4.5,4,3,19,1.403180542563143,0.023306364617044228
1837,1866,pFlpA5zGDck,marratha,1098.0,News & Politics,113.0,2465,4.0,4,5,20,2.028397565922921,0.02324499089253188
1240,1260,7rlM0lwiRx0,thelebronjamesblitz,1120.0,Sports,74.0,1384,4.0,5,2,20,1.445086705202312,0.023235714285714287
3744,3778,HYhaxGbmkLM,manuel14091990,1063.0,Music,388.0,250,5.0,4,3,20,12.0,0.023235183443085606
1551,1578,8Kg_Hxbt-kU,PiNAYMaMIs,1136.0,Entertainment,319.0,240,5.0,4,3,20,12.5,0.023211267605633804
167,173,mqgY3vx6DCM,1mResponder,1135.0,Comedy,54.0,224,1.8,5,14,20,62.5,0.023197356828193832
2783,2813,QMDVgEL1s8o,pyttepete,1121.0,Comedy,331.0,26,0.0,0,0,0,0.0,0.0231935771632471
1132,1150,yRZDnnlefPg,tigres55,980.0,Music,327.0,3107,4.0,4,4,20,1.287415513356936,0.023170408163265307
1602,1629,rz636-8BQ-I,dulceXyear3000,1121.0,People & Blogs,137.0,168,5.0,4,3,20,17.857142857142858,0.02314986619090098
407,417,Fne-iaW2Mec,findthekey14,1124.0,Music,240.0,161,5.0,3,8,20,49.689440993788814,0.023143238434163698
3345,3377,efo58MoLU5U,anonymozzybinoswald,1134.0,Nonprofits & Activism,462.0,133,3.67,6,1,20,7.518796992481203,0.023137283950617284
2637,2667,JT6uUTVuvds,dingpolistico,1124.0,People & Blogs,233.0,26,0.0,0,0,17,0.0,0.023131672597864767
2121,2150,YhlePZ0H-JE,lordbadass666,1095.0,Music,270.0,103,4.75,4,4,20,38.83495145631068,0.023094063926940637
3688,3722,4-8lQo3rVEM,reneewoerdman,1128.0,Pets & Animals,27.0,26,0.0,0,0,20,0.0,0.02304964539007092
2787,2817,O2jw9vgOLpQ,Evroliner,1090.0,Entertainment,60.0,5425,3.67,3,7,20,1.2903225806451613,0.022987064220183484
28,28,kIxj9S6jiB4,GoldGlove01,1089.0,Film & Animation,79.0,25,0.0,0,0,0,0.0,0.02295684113865932
1280,1300,yAFl5RgTM4E,Wolfwood824,960.0,Entertainment,492.0,914,5.0,4,2,20,2.1881838074398248,0.022952083333333335
1339,1360,VIgHXH3shEw,sbloob,1083.0,News & Politics,74.0,4256,3.75,4,4,20,0.9398496240601504,0.02292982456140351
361,371,2sFBDM-rkns,JoJoBinxProductions,1135.0,Science & Technology,82.0,26,0.0,0,1,20,38.46153846153847,0.02290748898678414
3477,3511,e-IkESudHjo,ShadowTwoWho,658.0,Music,237.0,562,5.0,4,2,0,3.558718861209964,0.022854103343465045
3011,3041,FcbE6ZfSwqo,BahaSara2118,921.0,People & Blogs,273.0,5362,4.0,3,5,20,0.9324878776575904,0.022821932681867538
3228,3258,kkJu0Bapt9o,Qmaniac2006,1118.0,Sports,66.0,914,5.0,4,2,20,2.1881838074398248,0.0228175313059034
1408,1434,C4wZf9Y66rM,playserious,1098.0,Entertainment,599.0,1965,5.0,4,1,20,0.5089058524173028,0.022789617486338797
888,906,wQ7w49E71gM,rhyshuw1,1033.0,Entertainment,362.0,815,5.0,4,2,20,2.4539877300613497,0.022788964181994192
3975,4009,uQECVWXn-p0,Agret,620.0,Entertainment,11.0,1088,4.0,3,9,20,8.272058823529411,0.022754838709677417
2766,2796,m9Vw_1l2yGI,JodiNelson,468.0,Travel & Events,165.0,4089,5.0,2,4,20,0.9782342871117633,0.022737179487179487
129,131,muaTrM7Ouxw,SonicXisnow2009,1095.0,Entertainment,597.0,736,5.0,4,2,20,2.717391304347826,0.02267214611872146
601,615,cFel1Iycv-A,jayrat77,1108.0,Howto & Style,295.0,675,5.0,4,2,0,2.962962962962963,0.022609205776173286
1722,1750,48kM2-0ijEw,WASTEofLIVING,1119.0,Comedy,6.0,603,2.33,6,8,19,13.266998341625207,0.02251887399463807
